Order_ID,Customer_ID,Age,Gender,Location,Product_Category,Brand,Price,Quantity,Discount_%,Discount_Value,Total_Amount,Payment_Method,Device_Type,Purchase_Date,Customer_Segment
5983,2983,55,Female,Chennai,Electronics,Nike,55656.75,3,30,16697.02,116879.19,COD,Tablet - Android,06-01-2025,High
5984,2984,37,Male,Mumbai,Sports,Adidas,49524.23,2,5,2476.21,94096.04,COD,Mobile - Android,04-08-2025,High
5985,2985,48,Male,Chennai,Electronics,Apple,59878.42,3,20,11975.68,143708.22,UPI,Tablet - iPad,17-07-2025,High
5986,2986,47,Male,Delhi,Electronics,Nike,538.57,3,15,80.79,1373.34,Card,Tablet - Android,01-04-2025,Low
5987,2987,42,Male,Pune,Clothing,Samsung,27603.56,3,20,5520.71,66248.55,COD,Tablet - iPad,09-10-2025,High
5988,2988,27,Female,Chennai,Sports,Apple,27508.57,5,5,1375.43,130665.7,Card,Laptop - Mac,22-01-2025,High
5989,2989,34,Female,Delhi,Electronics,Zara,1059.02,5,25,264.76,3971.3,Card,Tablet - iPad,13-10-2025,Low
5990,2990,26,Female,Hyderabad,Electronics,Boat,14805,3,25,3701.25,33311.25,Card,Laptop - Mac,02-03-2025,Medium
5991,2991,60,Male,Chennai,Sports,Samsung,38153.22,4,40,15261.29,91567.72,UPI,Laptop - Windows,12-05-2025,High
5992,2992,49,Male,Hyderabad,Sports,Puma,14303.82,1,5,715.19,13588.63,Card,Mobile - iOS,01-06-2025,Low
5993,2993,41,Male,Pune,Sports,Boat,14986.48,3,40,5994.59,26975.67,COD,Mobile - iOS,12-07-2025,Medium
5994,2994,33,Female,Hyderabad,Electronics,Zara,48779.37,2,25,12194.84,73169.06,UPI,Laptop - Windows,04-06-2025,High
5995,2995,63,Female,Mumbai,Electronics,Sony,22999.24,2,15,3449.89,39098.7,UPI,Mobile - Android,09-09-2025,Medium
5996,2996,29,Male,Chennai,Home,Adidas,29287.31,2,10,2928.73,52717.16,UPI,Mobile - iOS,06-08-2025,High
5997,2997,52,Male,Bangalore,Sports,Adidas,29326.64,5,30,8797.99,102643.25,COD,Laptop - Windows,17-10-2025,High
5998,2998,60,Male,Delhi,Home,Adidas,19130.95,2,0,0,38261.9,COD,Mobile - iOS,04-08-2025,Medium
5999,2999,64,Female,Pune,Clothing,Puma,26447.08,4,20,5289.42,84630.64,COD,Tablet - Android,16-02-2025,High
6000,3000,63,Female,Delhi,Home,Adidas,17926.87,1,40,7170.75,10756.12,UPI,Mobile - Android,24-08-2025,Low
6001,3001,34,Male,Bangalore,Sports,Samsung,33875.81,2,10,3387.58,60976.46,UPI,Laptop - Windows,05-10-2025,High
6002,3002,46,Female,Chennai,Sports,Puma,17000.86,3,10,1700.09,45902.31,Card,Laptop - Windows,26-08-2025,Medium
6003,3003,53,Male,Pune,Sports,Boat,10049.37,3,30,3014.81,21103.68,COD,Laptop - Mac,15-02-2025,Medium
6004,3004,52,Male,Hyderabad,Sports,Sony,61866.4,3,15,9279.96,157759.32,COD,Tablet - Android,09-06-2025,High
6005,3005,21,Female,Bangalore,Electronics,Samsung,71061.29,4,20,14212.26,227396.12,Card,Tablet - iPad,11-10-2025,High
6006,3006,24,Female,Hyderabad,Beauty,Boat,72025.75,4,0,0,288103,UPI,Mobile - iOS,21-10-2025,High
6007,3007,36,Male,Hyderabad,Electronics,Adidas,18904.04,1,40,7561.62,11342.42,COD,Laptop - Windows,14-11-2025,Low
6008,3008,64,Male,Delhi,Sports,Sony,64184.43,5,5,3209.22,304876.05,COD,Laptop - Windows,23-05-2025,High
6009,3009,45,Female,Mumbai,Clothing,Samsung,35251.01,4,10,3525.1,126903.64,UPI,Tablet - Android,11-05-2025,High
6010,3010,58,Male,Chennai,Electronics,Adidas,20437.44,3,25,5109.36,45984.24,COD,Mobile - Android,07-08-2025,Medium
6011,3011,39,Male,Bangalore,Sports,Zara,14535.89,3,5,726.79,41427.3,UPI,Laptop - Windows,04-03-2025,Medium
6012,3012,38,Male,Hyderabad,Electronics,Samsung,5511.96,4,20,1102.39,17638.28,UPI,Tablet - iPad,12-06-2025,Low
6013,3013,22,Male,Hyderabad,Electronics,Puma,40083.34,5,20,8016.67,160333.35,COD,Tablet - Android,06-09-2025,High
6014,3014,62,Female,Pune,Beauty,Nike,50539.13,4,10,5053.91,181940.88,UPI,Mobile - iOS,01-03-2025,High
6015,3015,49,Female,Hyderabad,Clothing,Adidas,61607.06,1,0,0,61607.06,Card,Laptop - Mac,27-02-2025,High
6016,3016,18,Female,Mumbai,Beauty,Zara,60079.64,1,10,6007.96,54071.68,COD,Mobile - iOS,06-04-2025,High
6017,3017,37,Male,Bangalore,Sports,Apple,66329.29,4,0,0,265317.16,Card,Laptop - Windows,19-03-2025,High
6018,3018,45,Male,Hyderabad,Beauty,Nike,18346.24,5,30,5503.87,64211.85,UPI,Laptop - Windows,18-12-2025,High
6019,3019,61,Female,Pune,Electronics,Apple,62170.77,4,15,9325.62,211380.6,Card,Laptop - Windows,08-01-2025,High
6020,3020,54,Female,Chennai,Clothing,Nike,14587.83,1,30,4376.35,10211.48,COD,Laptop - Windows,13-07-2025,Low
6021,3021,29,Female,Chennai,Home,Sony,51885.85,2,5,2594.29,98583.12,Card,Mobile - Android,18-09-2025,High
6022,3022,35,Male,Pune,Beauty,Sony,68069.77,3,25,17017.44,153156.99,Card,Laptop - Windows,23-03-2025,High
6023,3023,62,Male,Delhi,Beauty,Nike,302.77,4,10,30.28,1089.96,COD,Laptop - Windows,13-03-2025,Low
6024,3024,22,Male,Bangalore,Electronics,Zara,79292.05,4,20,15858.41,253734.56,UPI,Laptop - Mac,24-11-2025,High
6025,3025,48,Female,Hyderabad,Home,Boat,2604.15,5,10,260.42,11718.65,COD,Laptop - Mac,24-08-2025,Low
6026,3026,19,Female,Chennai,Beauty,Apple,51522.65,5,30,15456.8,180329.25,Card,Mobile - iOS,28-05-2025,High
6027,3027,62,Male,Hyderabad,Electronics,Nike,11381.46,1,5,569.07,10812.39,Card,Laptop - Windows,02-07-2025,Low
6028,3028,26,Female,Bangalore,Beauty,Apple,79841.99,3,20,15968.4,191620.77,COD,Laptop - Mac,14-12-2025,High
6029,3029,19,Male,Chennai,Electronics,Adidas,7211.73,3,20,1442.35,17308.14,Card,Tablet - Android,02-11-2025,Low
6030,3030,35,Male,Mumbai,Electronics,Samsung,78658.08,2,15,11798.71,133718.74,UPI,Tablet - iPad,22-01-2025,High
6031,3031,52,Female,Bangalore,Clothing,Zara,32753.8,5,0,0,163769,UPI,Tablet - iPad,15-01-2025,High
6032,3032,61,Male,Chennai,Beauty,Adidas,14665.02,2,40,5866.01,17598.02,UPI,Laptop - Windows,06-12-2025,Low
6033,3033,42,Female,Delhi,Beauty,Puma,20474.27,1,30,6142.28,14331.99,COD,Laptop - Windows,12-08-2025,Low
6034,3034,33,Female,Delhi,Electronics,Apple,46468.39,5,30,13940.52,162639.35,Card,Laptop - Windows,10-08-2025,High
6035,3035,58,Male,Delhi,Beauty,Puma,1931.15,5,5,96.56,9172.95,UPI,Laptop - Windows,19-07-2025,Low
6036,3036,61,Male,Delhi,Sports,Sony,70303.15,3,25,17575.79,158182.08,Card,Mobile - Android,23-05-2025,High
6037,3037,63,Female,Hyderabad,Sports,Puma,27662.45,3,15,4149.37,70539.24,Card,Mobile - Android,11-12-2025,High
6038,3038,37,Female,Delhi,Home,Zara,19917.48,4,15,2987.62,67719.44,Card,Tablet - iPad,21-02-2025,High
6039,3039,21,Male,Pune,Sports,Puma,36031.17,1,30,10809.35,25221.82,COD,Mobile - iOS,11-05-2025,Medium
6040,3040,49,Female,Bangalore,Beauty,Adidas,12052.1,3,10,1205.21,32540.67,Card,Tablet - iPad,16-02-2025,Medium
6041,3041,37,Male,Hyderabad,Electronics,Zara,71703.2,3,30,21510.96,150576.72,COD,Tablet - iPad,31-08-2025,High
6042,3042,56,Male,Delhi,Electronics,Adidas,79372.74,4,5,3968.64,301616.4,COD,Tablet - iPad,14-03-2025,High
6043,3043,32,Female,Hyderabad,Home,Sony,30998.2,5,10,3099.82,139491.9,UPI,Laptop - Mac,22-09-2025,High
6044,3044,35,Female,Pune,Beauty,Boat,4952.35,5,15,742.85,21047.5,UPI,Laptop - Windows,24-01-2025,Medium
6045,3045,24,Male,Hyderabad,Beauty,Sony,79263.45,4,30,23779.04,221937.64,UPI,Tablet - iPad,25-12-2025,High
6046,3046,20,Male,Bangalore,Home,Boat,65564.85,5,30,19669.46,229476.95,UPI,Laptop - Windows,04-12-2025,High
6047,3047,25,Male,Bangalore,Electronics,Apple,49472.9,3,30,14841.87,103893.09,UPI,Laptop - Windows,06-01-2025,High
6048,3048,46,Male,Pune,Sports,Zara,67879.61,3,40,27151.84,122183.31,UPI,Laptop - Mac,09-09-2025,High
6049,3049,25,Female,Mumbai,Clothing,Sony,55050.47,5,5,2752.52,261489.75,Card,Tablet - Android,15-07-2025,High
6050,3050,18,Female,Delhi,Beauty,Sony,52009.22,5,40,20803.69,156027.65,COD,Tablet - Android,07-09-2025,High
6051,3051,60,Male,Chennai,Clothing,Adidas,9774.65,3,15,1466.2,24925.35,COD,Laptop - Mac,06-12-2025,Medium
6052,3052,38,Male,Chennai,Electronics,Samsung,66368.55,3,5,3318.43,189150.36,COD,Tablet - Android,23-03-2025,High
6053,3053,56,Male,Mumbai,Beauty,Samsung,71178.71,1,40,28471.48,42707.23,UPI,Tablet - iPad,24-02-2025,Medium
6054,3054,62,Female,Pune,Beauty,Sony,54128.14,3,10,5412.81,146145.99,COD,Mobile - Android,29-12-2025,High
6055,3055,19,Female,Chennai,Clothing,Boat,2515.68,4,15,377.35,8553.32,UPI,Laptop - Windows,14-12-2025,Low
6056,3056,51,Male,Pune,Home,Apple,36894.05,5,0,0,184470.25,COD,Mobile - iOS,13-05-2025,High
6057,3057,38,Male,Hyderabad,Electronics,Sony,76616.43,4,5,3830.82,291142.44,COD,Mobile - iOS,16-03-2025,High
6058,3058,50,Female,Hyderabad,Home,Puma,71285.83,3,5,3564.29,203164.62,COD,Mobile - Android,12-01-2025,High
6059,3059,56,Female,Mumbai,Electronics,Adidas,68565.67,3,40,27426.27,123418.2,UPI,Laptop - Mac,08-01-2025,High
6060,3060,57,Female,Hyderabad,Home,Samsung,42443.1,1,5,2122.16,40320.94,UPI,Mobile - iOS,11-02-2025,Medium
6061,3061,24,Female,Bangalore,Home,Boat,13146.68,2,30,3944,18405.36,COD,Laptop - Windows,16-01-2025,Low
6062,3062,32,Male,Mumbai,Home,Nike,32069.99,5,25,8017.5,120262.45,COD,Mobile - iOS,19-10-2025,High
6063,3063,26,Female,Hyderabad,Sports,Puma,62146.97,2,25,15536.74,93220.46,Card,Laptop - Mac,15-05-2025,High
6064,3064,47,Male,Bangalore,Clothing,Nike,66372.97,5,0,0,331864.85,UPI,Laptop - Windows,25-04-2025,High
6065,3065,61,Female,Delhi,Clothing,Adidas,75583.98,2,5,3779.2,143609.56,COD,Laptop - Windows,25-02-2025,High
6066,3066,34,Female,Mumbai,Clothing,Adidas,38984.34,5,20,7796.87,155937.35,Card,Mobile - Android,20-07-2025,High
6067,3067,55,Male,Chennai,Electronics,Nike,52653.97,5,30,15796.19,184288.9,Card,Mobile - Android,26-07-2025,High
6068,3068,58,Female,Bangalore,Electronics,Apple,11973.64,3,5,598.68,34124.88,COD,Tablet - Android,03-07-2025,Medium
6069,3069,56,Female,Mumbai,Electronics,Samsung,50238.37,3,40,20095.35,90429.06,Card,Mobile - iOS,25-01-2025,High
6070,3070,38,Male,Mumbai,Beauty,Puma,43933.58,3,25,10983.4,98850.54,Card,Laptop - Windows,07-12-2025,High
6071,3071,20,Female,Bangalore,Sports,Sony,30797.84,3,15,4619.68,78534.48,COD,Mobile - iOS,07-10-2025,High
6072,3072,54,Female,Pune,Beauty,Boat,8220,2,0,0,16440,UPI,Mobile - iOS,08-12-2025,Low
6073,3073,34,Female,Delhi,Clothing,Puma,5971.19,5,20,1194.24,23884.75,Card,Tablet - iPad,08-04-2025,Medium
6074,3074,34,Female,Pune,Home,Zara,35539.82,3,25,8884.96,79964.58,COD,Tablet - Android,01-03-2025,High
6075,3075,28,Male,Bangalore,Sports,Apple,41002.05,3,5,2050.1,116855.85,UPI,Laptop - Mac,13-12-2025,High
6076,3076,27,Male,Hyderabad,Beauty,Apple,6997.42,2,25,1749.36,10496.12,Card,Mobile - iOS,27-01-2025,Low
6077,3077,18,Female,Mumbai,Beauty,Apple,21702.12,2,5,1085.11,41234.02,COD,Mobile - iOS,25-12-2025,Medium
6078,3078,27,Male,Mumbai,Beauty,Puma,58051.98,4,0,0,232207.92,COD,Laptop - Mac,05-01-2025,High
6079,3079,42,Female,Chennai,Beauty,Nike,62815.21,3,15,9422.28,160178.79,COD,Mobile - Android,04-08-2025,High
6080,3080,33,Female,Bangalore,Clothing,Adidas,57789.99,2,5,2889.5,109800.98,Card,Mobile - iOS,31-07-2025,High
6081,3081,55,Female,Chennai,Beauty,Boat,22463.57,2,20,4492.71,35941.72,UPI,Laptop - Mac,17-09-2025,Medium
6082,3082,49,Female,Bangalore,Electronics,Samsung,77423.96,5,0,0,387119.8,Card,Laptop - Windows,07-05-2025,High
6083,3083,42,Female,Bangalore,Beauty,Samsung,26282.85,5,15,3942.43,111702.1,COD,Mobile - Android,09-06-2025,High
6084,3084,30,Female,Bangalore,Electronics,Nike,67877.7,5,25,16969.42,254541.4,COD,Laptop - Windows,24-11-2025,High
6085,3085,60,Male,Mumbai,Home,Samsung,54817.4,5,15,8222.61,232973.95,UPI,Mobile - iOS,07-10-2025,High
6086,3086,33,Female,Delhi,Sports,Zara,33172.46,1,25,8293.12,24879.34,Card,Mobile - iOS,31-10-2025,Medium
6087,3087,58,Male,Bangalore,Beauty,Nike,26719.35,4,15,4007.9,90845.8,UPI,Mobile - iOS,06-04-2025,High
6088,3088,37,Male,Pune,Home,Puma,48685.6,5,5,2434.28,231256.6,COD,Laptop - Mac,06-09-2025,High
6089,3089,45,Female,Bangalore,Sports,Puma,18548.68,2,0,0,37097.36,Card,Tablet - iPad,09-05-2025,Medium
6090,3090,25,Female,Mumbai,Beauty,Sony,36395.64,4,10,3639.56,131024.32,Card,Tablet - Android,18-01-2025,High
6091,3091,48,Female,Bangalore,Home,Zara,47468.27,3,25,11867.07,106803.6,Card,Mobile - iOS,16-07-2025,High
6092,3092,45,Male,Delhi,Electronics,Adidas,59390.57,1,20,11878.11,47512.46,UPI,Laptop - Windows,05-10-2025,Medium
6093,3093,46,Male,Mumbai,Beauty,Puma,17792.71,2,15,2668.91,30247.6,Card,Mobile - iOS,27-11-2025,Medium
6094,3094,59,Female,Hyderabad,Home,Nike,5519.5,4,30,1655.85,15454.6,Card,Laptop - Windows,09-07-2025,Low
6095,3095,51,Female,Chennai,Home,Nike,15024.59,1,40,6009.84,9014.75,COD,Mobile - Android,18-06-2025,Low
6096,3096,54,Male,Mumbai,Clothing,Apple,50986.53,5,40,20394.61,152959.6,UPI,Mobile - iOS,23-01-2025,High
6097,3097,59,Male,Chennai,Beauty,Puma,64308.23,3,0,0,192924.69,UPI,Mobile - Android,02-04-2025,High
6098,3098,37,Male,Pune,Beauty,Samsung,17573.64,1,10,1757.36,15816.28,UPI,Laptop - Mac,08-09-2025,Low
6099,3099,22,Female,Hyderabad,Home,Samsung,44920.9,2,10,4492.09,80857.62,Card,Mobile - Android,21-08-2025,High
6100,3100,44,Female,Pune,Sports,Samsung,31233.65,1,30,9370.09,21863.56,COD,Mobile - iOS,11-04-2025,Medium
6101,3101,54,Male,Hyderabad,Beauty,Puma,2247.65,1,20,449.53,1798.12,Card,Tablet - iPad,01-10-2025,Low
6102,3102,54,Male,Pune,Beauty,Puma,7370.65,5,5,368.53,35010.6,UPI,Mobile - iOS,15-01-2025,Medium
6103,3103,48,Male,Delhi,Beauty,Sony,2620.11,5,40,1048.04,7860.35,Card,Tablet - Android,26-09-2025,Low
6104,3104,50,Male,Hyderabad,Clothing,Zara,38806.44,3,10,3880.64,104777.4,UPI,Laptop - Mac,22-01-2025,High
6105,3105,49,Male,Hyderabad,Home,Boat,58677.57,3,15,8801.64,149627.79,UPI,Tablet - Android,22-11-2025,High
6106,3106,34,Female,Hyderabad,Electronics,Samsung,4968.97,5,40,1987.59,14906.9,COD,Tablet - iPad,07-10-2025,Low
6107,3107,60,Male,Pune,Home,Boat,22194.47,2,5,1109.72,42169.5,Card,Tablet - Android,22-03-2025,Medium
6108,3108,40,Female,Chennai,Electronics,Zara,2797.34,3,20,559.47,6713.61,COD,Laptop - Mac,24-01-2025,Low
6109,3109,62,Female,Chennai,Clothing,Sony,15484.08,4,30,4645.22,43355.44,UPI,Tablet - Android,04-07-2025,Medium
6110,3110,58,Female,Hyderabad,Clothing,Boat,49540.32,3,5,2477.02,141189.9,Card,Mobile - iOS,15-12-2025,High
6111,3111,54,Male,Chennai,Beauty,Sony,35037.52,5,20,7007.5,140150.1,Card,Laptop - Mac,10-03-2025,High
6112,3112,34,Male,Hyderabad,Home,Adidas,19900.27,2,0,0,39800.54,UPI,Tablet - Android,13-10-2025,Medium
6113,3113,35,Female,Chennai,Electronics,Nike,22058.04,2,25,5514.51,33087.06,UPI,Laptop - Mac,09-05-2025,Medium
6114,3114,31,Male,Pune,Home,Zara,10216.56,2,5,510.83,19411.46,Card,Mobile - iOS,20-09-2025,Low
6115,3115,33,Female,Delhi,Clothing,Samsung,51050.84,1,30,15315.25,35735.59,UPI,Mobile - Android,16-10-2025,Medium
6116,3116,41,Female,Mumbai,Sports,Sony,62230.79,2,15,9334.62,105792.34,COD,Mobile - iOS,12-05-2025,High
6117,3117,56,Female,Hyderabad,Home,Boat,46503.54,1,25,11625.88,34877.66,COD,Mobile - iOS,09-04-2025,Medium
6118,3118,20,Male,Pune,Clothing,Sony,32298.14,4,0,0,129192.56,COD,Laptop - Mac,27-04-2025,High
6119,3119,30,Female,Bangalore,Clothing,Apple,14182.15,1,25,3545.54,10636.61,UPI,Tablet - Android,12-09-2025,Low
6120,3120,56,Female,Delhi,Sports,Adidas,58206.17,1,0,0,58206.17,COD,Tablet - Android,14-04-2025,High
6121,3121,38,Male,Hyderabad,Sports,Apple,8064.38,1,30,2419.31,5645.07,Card,Tablet - Android,08-11-2025,Low
6122,3122,36,Male,Hyderabad,Electronics,Zara,19102.87,5,15,2865.43,81187.2,UPI,Laptop - Mac,16-10-2025,High
6123,3123,33,Male,Chennai,Beauty,Boat,56229.69,1,30,16868.91,39360.78,Card,Laptop - Mac,23-03-2025,Medium
6124,3124,45,Male,Hyderabad,Clothing,Apple,3213.97,1,5,160.7,3053.27,UPI,Tablet - Android,27-10-2025,Low
6125,3125,22,Female,Bangalore,Electronics,Puma,42775.18,4,30,12832.55,119770.52,COD,Tablet - Android,28-07-2025,High
6126,3126,25,Male,Bangalore,Sports,Boat,10953.93,2,5,547.7,20812.46,COD,Laptop - Mac,21-12-2025,Medium
6127,3127,32,Female,Chennai,Home,Puma,49630.65,2,15,7444.6,84372.1,Card,Tablet - Android,05-01-2025,High
6128,3128,26,Male,Hyderabad,Home,Apple,74435.14,4,25,18608.78,223305.44,UPI,Laptop - Windows,26-01-2025,High
6129,3129,35,Male,Chennai,Beauty,Sony,33859.87,1,40,13543.95,20315.92,COD,Tablet - Android,30-11-2025,Medium
6130,3130,37,Female,Delhi,Electronics,Apple,5417.62,3,20,1083.52,13002.3,COD,Mobile - Android,17-11-2025,Low
6131,3131,53,Female,Mumbai,Home,Boat,2540.25,4,40,1016.1,6096.6,UPI,Tablet - iPad,25-10-2025,Low
6132,3132,62,Female,Bangalore,Sports,Zara,75159.27,1,25,18789.82,56369.45,UPI,Tablet - Android,29-07-2025,High
6133,3133,61,Female,Hyderabad,Electronics,Nike,37531.18,2,5,1876.56,71309.24,Card,Laptop - Mac,20-05-2025,High
6134,3134,43,Female,Pune,Clothing,Puma,72519.58,1,10,7251.96,65267.62,UPI,Laptop - Mac,08-04-2025,High
6135,3135,19,Female,Hyderabad,Sports,Sony,32993.74,2,40,13197.5,39592.48,COD,Mobile - Android,24-12-2025,Medium
6136,3136,55,Female,Hyderabad,Electronics,Zara,24626.3,3,0,0,73878.9,UPI,Laptop - Windows,12-06-2025,High
6137,3137,23,Female,Delhi,Sports,Zara,22076.52,4,40,8830.61,52983.64,COD,Laptop - Windows,11-12-2025,High
6138,3138,20,Female,Mumbai,Sports,Boat,40854.88,3,20,8170.98,98051.7,COD,Laptop - Mac,30-06-2025,High
6139,3139,38,Male,Chennai,Sports,Zara,59888.96,2,0,0,119777.92,COD,Mobile - iOS,05-09-2025,High
6140,3140,40,Male,Bangalore,Electronics,Adidas,48287.96,3,30,14486.39,101404.71,Card,Mobile - Android,23-05-2025,High
6141,3141,43,Female,Pune,Electronics,Boat,49761.3,4,25,12440.32,149283.92,UPI,Mobile - iOS,22-07-2025,High
6142,3142,39,Female,Delhi,Clothing,Samsung,11701.8,1,0,0,11701.8,COD,Mobile - Android,11-12-2025,Low
6143,3143,37,Female,Delhi,Home,Puma,47564.96,1,5,2378.25,45186.71,UPI,Laptop - Windows,02-02-2025,Medium
6144,3144,62,Female,Chennai,Beauty,Boat,17413.49,5,0,0,87067.45,COD,Laptop - Mac,12-05-2025,High
6145,3145,47,Female,Chennai,Electronics,Sony,62912.38,4,0,0,251649.52,COD,Tablet - Android,04-07-2025,High
6146,3146,49,Female,Delhi,Beauty,Nike,15372.42,5,20,3074.48,61489.7,UPI,Laptop - Windows,04-11-2025,High
6147,3147,19,Female,Delhi,Clothing,Zara,24049.83,1,25,6012.46,18037.37,Card,Tablet - iPad,18-11-2025,Low
6148,3148,57,Male,Delhi,Beauty,Samsung,7484.63,5,20,1496.93,29938.5,UPI,Mobile - Android,18-08-2025,Medium
6149,3149,56,Female,Chennai,Sports,Sony,72395.83,2,40,28958.33,86875,UPI,Tablet - iPad,26-11-2025,High
6150,3150,55,Female,Chennai,Beauty,Boat,18622.36,1,15,2793.35,15829.01,UPI,Laptop - Mac,06-08-2025,Low
6151,3151,47,Male,Chennai,Clothing,Nike,7528.38,2,5,376.42,14303.92,COD,Mobile - Android,13-07-2025,Low
6152,3152,49,Male,Chennai,Home,Adidas,21099.48,2,40,8439.79,25319.38,Card,Tablet - Android,05-03-2025,Medium
6153,3153,44,Male,Delhi,Electronics,Boat,31553.12,3,0,0,94659.36,UPI,Laptop - Windows,30-09-2025,High
6154,3154,29,Female,Mumbai,Electronics,Puma,15018.09,5,15,2252.71,63826.9,UPI,Mobile - iOS,03-03-2025,High
6155,3155,63,Female,Mumbai,Beauty,Puma,37764.07,4,15,5664.61,128397.84,Card,Tablet - iPad,15-10-2025,High
6156,3156,40,Female,Pune,Home,Boat,78871.47,5,40,31548.59,236614.4,COD,Mobile - Android,10-06-2025,High
6157,3157,32,Male,Delhi,Beauty,Samsung,77062.17,4,0,0,308248.68,UPI,Mobile - Android,17-01-2025,High
6158,3158,52,Male,Bangalore,Beauty,Sony,13365.35,4,25,3341.34,40096.04,UPI,Mobile - Android,13-01-2025,Medium
6159,3159,58,Male,Delhi,Home,Adidas,58625.94,5,5,2931.3,278473.2,Card,Laptop - Windows,24-01-2025,High
6160,3160,60,Male,Pune,Sports,Puma,18667.6,1,40,7467.04,11200.56,Card,Mobile - Android,04-05-2025,Low
6161,3161,20,Female,Chennai,Beauty,Boat,76426.2,5,5,3821.31,363024.45,Card,Tablet - Android,19-03-2025,High
6162,3162,32,Female,Pune,Clothing,Sony,33421.02,4,5,1671.05,126999.88,UPI,Laptop - Windows,08-10-2025,High
6163,3163,22,Male,Pune,Home,Puma,30411.88,1,40,12164.75,18247.13,COD,Laptop - Windows,26-09-2025,Low
6164,3164,45,Male,Pune,Clothing,Nike,78569.61,4,30,23570.88,219994.92,Card,Laptop - Mac,24-09-2025,High
6165,3165,57,Female,Chennai,Home,Boat,41516.63,1,25,10379.16,31137.47,UPI,Laptop - Mac,19-06-2025,Medium
6166,3166,27,Male,Bangalore,Home,Boat,13633.31,1,30,4089.99,9543.32,Card,Mobile - Android,19-10-2025,Low
6167,3167,63,Female,Hyderabad,Home,Zara,46312.63,3,15,6946.89,118097.22,Card,Laptop - Windows,29-06-2025,High
6168,3168,39,Female,Mumbai,Clothing,Sony,58520.59,1,30,17556.18,40964.41,Card,Tablet - iPad,31-05-2025,Medium
6169,3169,20,Female,Pune,Electronics,Puma,55993.87,1,20,11198.77,44795.1,Card,Tablet - Android,02-03-2025,Medium
6170,3170,56,Female,Bangalore,Sports,Nike,59403.91,5,20,11880.78,237615.65,Card,Tablet - Android,01-01-2025,High
6171,3171,55,Female,Mumbai,Clothing,Nike,60732.53,1,20,12146.51,48586.02,Card,Laptop - Mac,08-01-2025,Medium
6172,3172,53,Male,Pune,Beauty,Adidas,75298.62,4,30,22589.59,210836.12,COD,Mobile - Android,29-11-2025,High
6173,3173,61,Male,Chennai,Clothing,Apple,47336.31,1,25,11834.08,35502.23,COD,Laptop - Mac,29-11-2025,Medium
6174,3174,19,Male,Delhi,Electronics,Zara,42720.77,3,25,10680.19,96121.74,COD,Mobile - iOS,16-09-2025,High
6175,3175,42,Female,Chennai,Electronics,Sony,63922.74,2,20,12784.55,102276.38,UPI,Laptop - Mac,19-09-2025,High
6176,3176,55,Male,Pune,Beauty,Zara,6877.73,4,30,2063.32,19257.64,COD,Laptop - Mac,18-03-2025,Low
6177,3177,47,Male,Chennai,Home,Sony,29407.07,5,20,5881.41,117628.3,COD,Laptop - Mac,08-01-2025,High
6178,3178,23,Male,Delhi,Sports,Apple,49732,1,15,7459.8,42272.2,COD,Tablet - Android,10-01-2025,Medium
6179,3179,32,Female,Pune,Electronics,Apple,32790.34,1,0,0,32790.34,Card,Mobile - iOS,28-10-2025,Medium
6180,3180,38,Female,Mumbai,Sports,Samsung,58304.57,1,5,2915.23,55389.34,COD,Mobile - iOS,12-09-2025,High
6181,3181,37,Male,Hyderabad,Electronics,Sony,43547.48,4,40,17418.99,104513.96,Card,Mobile - Android,22-01-2025,High
6182,3182,30,Male,Bangalore,Sports,Sony,59232.1,2,5,2961.6,112541,COD,Laptop - Windows,27-05-2025,High
6183,3183,28,Male,Delhi,Beauty,Sony,62765.85,3,0,0,188297.55,COD,Laptop - Windows,28-08-2025,High
6184,3184,21,Male,Hyderabad,Sports,Adidas,40650.94,3,20,8130.19,97562.25,UPI,Tablet - Android,10-06-2025,High
6185,3185,51,Female,Bangalore,Home,Samsung,59167.55,3,5,2958.38,168627.51,COD,Laptop - Windows,21-01-2025,High
6186,3186,31,Female,Delhi,Electronics,Boat,13766.06,3,0,0,41298.18,COD,Mobile - iOS,12-01-2025,Medium
6187,3187,55,Female,Bangalore,Clothing,Boat,29874.67,4,20,5974.93,95598.96,COD,Laptop - Mac,26-02-2025,High
6188,3188,29,Male,Delhi,Home,Adidas,61781.14,1,40,24712.46,37068.68,UPI,Tablet - Android,11-11-2025,Medium
6189,3189,31,Male,Chennai,Beauty,Samsung,1488.75,5,0,0,7443.75,Card,Mobile - iOS,02-02-2025,Low
6190,3190,31,Male,Bangalore,Sports,Sony,20385.14,3,20,4077.03,48924.33,Card,Tablet - iPad,27-04-2025,Medium
6191,3191,42,Female,Pune,Home,Nike,26615.23,2,25,6653.81,39922.84,UPI,Tablet - Android,07-02-2025,Medium
6192,3192,36,Female,Bangalore,Clothing,Boat,68890.62,3,0,0,206671.86,UPI,Laptop - Mac,16-04-2025,High
6193,3193,35,Male,Mumbai,Sports,Boat,9512.48,2,10,951.25,17122.46,UPI,Mobile - iOS,19-01-2025,Low
6194,3194,29,Female,Pune,Sports,Nike,18226.14,3,5,911.31,51944.49,Card,Tablet - Android,23-09-2025,High
6195,3195,20,Male,Delhi,Beauty,Sony,36801.28,5,40,14720.51,110403.85,Card,Mobile - Android,26-03-2025,High
